sample_id,P_ads,P_des,t_ads,t_des,t_purge,u,qmax,b,k_LDF,L,eps,t_repress,cycle,purity,recovery,productivity,energy_proxy,q_avg,q_final_avg,outlet_ads_final,outlet_dep_final,outlet_des_avg,outlet_rep_final,final_loading_mean,final_loading_max
21,3.8419430784931436,0.33035845156916044,146.17313083830192,109.97544046302015,42.14219839580615,0.09029774904189437,3.7590056203445497,0.7517824254497514,0.14305884479897407,1.5784115389437385,0.4717193208058722,20.0,10.0,0.1159252681098165,0.8453386757893483,0.05537841257786091,12.94008486069258,0.14696756321000443,0.14696756321000443,0.10784119870641289,0.2261232691320323,0.1159252681098165,1.067916350917171e-06,0.14696756321000443,1.0355148796461096
22,4.674853140841021,0.5253207968346398,90.18672765950156,106.61386052327964,46.17607517594833,0.03369240391797812,3.6086094620299125,0.9667681218082991,0.03600354080582168,0.8775585707767589,0.4664063658233497,20.0,10.0,0.10232854339802326,0.969353413289911,0.059433025385147845,10.196063467852264,0.1382665244886976,0.1382665244886976,0.005405753616942503,0.0173758994952376,0.10232854339802326,0.006179594494875688,0.1382665244886976,0.70887911000613
23,7.986041555482013,0.215957688889309,32.36977310480998,137.32484377858077,96.75720355839515,0.06366365695994422,5.305032638263713,1.3904635328771444,0.10882652415395605,1.6869876405237152,0.43709220623584744,20.0,10.0,0.03354749020876571,0.9999669864382401,0.027410495103300753,38.83669281622698,0.0939833155467645,0.0939833155467645,7.585886262082854e-06,1.2432274657218319e-05,0.03354749020876571,8.480973671783821e-06,0.0939833155467645,2.5692041725374413
24,4.325129626222918,0.19025170755152299,193.63177572358614,142.51183310217934,51.30524972813129,0.04461347348595827,5.016222653449742,0.4840997478254949,0.11211560445717861,0.7653449798911389,0.3077122561340577,20.0,10.0,0.1590857980584899,0.9947873401199737,0.07566388907953166,24.415367613667858,0.07989952639692548,0.07989952639692548,0.007673296678334675,0.06300466854383716,0.1590857980584899,5.0382813576938e-07,0.07989952639692548,0.9798596642838849
25,6.804741771650753,0.18142744863401483,107.71597586002551,155.53885722817353,44.99605894270118,0.10447250757876263,2.5977841836334297,1.2767296608778338,0.045103912521271085,0.7911328427583354,0.388638570946401,20.0,10.0,0.059591172865934836,0.7504135437234885,0.036387315175946566,39.28705169191686,0.25082780863430465,0.25082780863430465,0.10385165951176534,0.1513048515586279,0.059591172865934836,0.00034065973612881046,0.25082780863430465,0.8581937156674736
26,5.6363821725900785,0.3224790845789555,139.64230539706222,188.31249159820118,11.933981535860015,0.10964348241938338,3.1527400636161387,0.2749223166756429,0.13115110236350205,0.6564315102238585,0.4691674751485936,20.0,10.0,0.006878081190110376,0.06724306756321016,0.003819782337389062,19.421082384385493,0.33160683453108586,0.33160683453108586,0.14999710941755925,0.0907814523361185,0.006878081190110376,0.0494817562863184,0.33160683453108586,0.5476918216486603
27,5.417044752804344,0.8064506656846341,42.70961998718002,51.92715776506368,85.74988730159029,0.06933244957359537,3.8030063252392776,1.4207115291594616,0.10488156508712407,1.4614602028410857,0.4560408586388268,20.0,10.0,0.06301837545888493,0.9634085819756945,0.04328175132430835,7.665164397263813,0.18712139156242907,0.18712139156242907,0.007061778587165061,0.010046598818586919,0.06301837545888493,0.008399296925107014,0.18712139156242907,1.6745257987653936
28,4.7718784471835844,0.23259496336267238,125.80777843080757,49.07570619721718,80.97890301242818,0.029703111553268075,3.6994310851923835,0.6828515621264067,0.10196696114193168,1.8742236575584947,0.31072087345752575,20.0,10.0,0.14222933471965593,0.8897482785132481,0.06702923758317496,21.41148037313365,0.09322979591818734,0.09322979591818734,0.017061568442307173,0.029559467360300365,0.14222933471965593,0.01920531384868109,0.09322979591818734,0.75921644259511
29,3.664012200949949,0.26717220009593745,83.58760863415964,117.69128807338869,53.89068705352401,0.13392223464685032,3.58534430200695,1.482742557662637,0.15971696465649154,1.8997138498181607,0.41140624705085743,20.0,10.0,0.09049963991137094,0.99999716979368,0.056420377823562316,15.160413659378769,0.15210859708315475,0.15210859708315475,3.039470411593132e-06,0.0014978491186262409,0.09049963991137094,5.548423446851579e-07,0.15210859708315475,1.4884679080873766
30,3.7430685243970796,0.5447946938143873,166.88245227188986,185.84178595149203,24.818108689153,0.1319968713645943,3.173896506377596,0.891542906236688,0.19904109990308166,0.7005062355609857,0.3934236887716351,20.0,10.0,0.020577137740851955,0.18219185551986405,0.01089197453842117,8.853112259598745,0.36512587781331207,0.36512587781331207,0.14999973911976958,0.17482025747713478,0.020577137740851955,0.0006474037942938245,0.36512587781331207,1.0316459892681633
31,7.595906410261383,0.16207715636530567,154.61884318100851,186.63677758384597,84.5811074464286,0.0465013063372955,4.636196170070802,0.20356569683247147,0.03964791220611767,0.8159609026594906,0.4657251841399244,20.0,10.0,0.04848549614966738,0.5856495890453933,0.02948252081523925,49.15526344150654,0.11961546142400734,0.11961546142400734,0.12047955332840166,0.1939531509515696,0.04848549614966738,0.002108183084513362,0.11961546142400734,0.4620526212260079
32,6.322467185245454,0.7168916003271916,30.6907405924072,149.36953902212974,35.38439664491522,0.11887016481833748,3.3498646658464324,0.543329013360342,0.03422891144438408,1.4207575144996383,0.40165741739181443,20.0,10.0,0.03562656350336123,0.9685351230982767,0.02795045194471949,10.489896581571426,0.15674296478219107,0.15674296478219107,0.013448044797062067,0.0464512451752549,0.03562656350336123,0.002396174542569797,0.15674296478219107,0.5496312935983435
33,6.406102963311653,0.6905619101166783,36.00782523993191,97.1115259816277,59.71246894899407,0.12296098186853432,3.540313871376983,0.9462052852602061,0.11912377477575783,1.8632039961724831,0.4177657928681998,20.0,10.0,0.053489678266005425,0.9993649767013095,0.039407407054089766,10.54633023984672,0.14655612749220945,0.14655612749220945,0.00011874323209261944,0.00014147525068637081,0.053489678266005425,0.00018158092110167858,0.14655612749220945,1.460507166524249
34,2.6547374592853537,0.10075029879211499,141.48836588865635,88.18365359255887,60.695891728022275,0.05726627091417329,5.764065338105539,1.0870870820880816,0.0843130371063617,1.3495371197334192,0.30537112003959144,20.0,10.0,0.16195170106868087,0.9966923946800293,0.07767003377972102,27.534989306831065,0.06181225904312918,0.06181225904312918,0.00040158498777472125,0.0006039791932814468,0.16195170106868087,0.000759518866635883,0.06181225904312918,1.191560431348053
35,6.0705433010825,0.8845960579608492,43.70858331226123,173.75556313676213,81.65501215950033,0.0671514085787194,2.697880277389884,0.49983018017110004,0.0779954573109631,1.887809456538132,0.3612472810530383,20.0,10.0,0.03739445849794409,0.9998131917728615,0.029927802579302464,9.008333917734745,0.057802264103540814,0.057802264103540814,3.0958539710441504e-05,0.00014750715392092956,0.03739445849794409,5.323569873679127e-05,0.057802264103540814,0.615797824705849
36,6.080802107304541,0.08118127775796538,167.78296907799347,65.49858641873104,38.034519688728295,0.14137180395081142,5.395123132866596,0.2833526460004001,0.1915650265428102,1.159815459711671,0.4290913640763165,20.0,10.0,0.06834003116064272,0.3056945707082581,0.024259017271003904,75.74915449770077,0.26935929634136196,0.26935929634136196,0.14995352926286554,0.23601138839847954,0.06834003116064272,7.092126929246292e-05,0.26935929634136196,1.0693580695692104
37,7.89047602932822,0.6456940892592312,105.72046826094245,122.74806598398457,36.72826534770176,0.03700602553582978,3.4487482385827395,0.9265623506570506,0.08120533761589238,1.5368119996353837,0.3354321831242719,20.0,10.0,0.10396021392580648,0.9186799697217657,0.058109023796792086,13.631267966821914,0.17518887566251304,0.17518887566251304,0.013670013346591183,0.024205177830118475,0.10396021392580648,0.01402979263841184,0.17518887566251304,1.164949480625657
38,6.509786205220343,0.9229890144472219,169.40152195819377,45.86833594861889,32.81488748599709,0.022482427054920626,5.724118664044135,0.771623006458342,0.14556650949552594,1.2028546718725006,0.48844646411861553,20.0,10.0,0.24833545547869562,0.7463216365438202,0.07282801753057978,7.675697868059983,0.8478355410182441,0.8478355410182441,0.03860786248803195,0.06774451504090083,0.24833545547869562,0.04180873945869824,0.8478355410182441,1.842292667794702
39,4.028107746367226,0.7063489368422565,33.984342633143264,31.638523392159016,77.49511314928417,0.03163284470788128,2.2157629928940907,0.42358073645882766,0.08617060492287071,0.6222588673561539,0.40988553611969347,20.0,10.0,0.062186266775818275,0.97146595482951,0.041579014360442576,6.406577313088335,0.0852555850303766,0.0852555850303766,0.01697492975972856,0.08693791374873402,0.062186266775818275,0.0006367682641873359,0.0852555850303766,0.36041544455526214
40,3.0919421687814994,0.16468594341336334,38.88741572152255,44.113194667236314,65.04581780321016,0.08234780331058882,4.471928715571238,1.1733759921690268,0.03169184421765263,1.7788221780750673,0.4967399763108472,20.0,10.0,0.07630341226360375,0.9831847204482883,0.04955428504463709,19.541139894748014,0.16198061965190785,0.16198061965190785,0.00431396166536792,0.021132012832899637,0.07630341226360375,0.003418367149061856,0.16198061965190785,0.7196404655620647
41,4.408932134014284,0.7610254765718096,198.7511441437102,163.97182946552286,91.65631712381398,0.024277123893534307,4.640791808604052,0.5950499331222981,0.02890189943301567,1.270755365451087,0.34991529889683964,20.0,10.0,0.1098815349450512,0.8835530329259806,0.05919910449780695,7.891409259780481,0.13478150175607534,0.13478150175607534,0.015972323315176378,0.024090322194665937,0.1098815349450512,0.021175504854127815,0.13478150175607534,0.48877322550504854
42,7.826951257317991,0.9267590062915442,111.30568266108175,106.34407429009887,71.0348200940077,0.03562596466657955,2.6216575743016604,0.6318069476715618,0.125054464984206,1.6614138027506204,0.4277097394906699,20.0,10.0,0.10697216028910882,0.9746885410762652,0.061455990790954505,9.864123550794101,0.06112592938661805,0.06112592938661805,0.002914475909116301,0.0037236744024106406,0.10697216028910882,0.006268479193466635,0.06112592938661805,0.9161801072532826
43,7.163238532786514,0.5791372449911102,151.41737073312717,168.2103808941986,34.61569016027922,0.022677227267395825,5.914062440403198,0.45339141440018976,0.15067273809666665,1.2278874690577606,0.43976156494760454,20.0,10.0,0.12265038012652009,0.9756682031355606,0.06646005188667245,14.223992234823593,0.0607709879775599,0.0607709879775599,0.0026840306864084193,0.003826108738709119,0.12265038012652009,0.005815554513142143,0.0607709879775599,1.4331094046989017
44,5.591954323407633,0.5698582823150781,158.68200217360658,71.7725645367417,82.35011120766703,0.06987498214735625,4.143527564136577,1.364685819577427,0.07720826865194548,0.9711754062738649,0.4453659181773655,20.0,10.0,0.16860161546516778,0.9934495827559575,0.07806291533711712,10.94236213629124,0.18984145357588816,0.18984145357588816,0.0032756003772876417,0.060852424498502374,0.16860161546516778,0.0014026462900514783,0.18984145357588816,1.6575422275213743
45,2.9578364099433583,0.5020251995805098,171.99397445234672,126.51649212405285,49.984787860190096,0.07776449652943851,2.851919912755585,0.7245766697313842,0.04042562049826215,1.3802567877226395,0.4604251355560281,20.0,10.0,0.06440559674522159,0.45292461205574375,0.030836311988372018,7.406897503643288,0.11152181700625671,0.11152181700625671,0.13769235824690249,0.17959051850976152,0.06440559674522159,0.004115670228507812,0.11152181700625671,0.37444565830665505
46,2.9870513369840195,0.055401527145791045,56.1357787824002,39.58688253143457,19.438534679853916,0.11134228260497313,5.6845438845310525,1.2800262564351623,0.06769346073467043,0.5071958732788915,0.42240025917847235,20.0,10.0,0.11283824721977571,0.7867293141400976,0.049227543965921855,54.40946941872438,0.5129563792161136,0.5129563792161136,0.07458253105998859,0.1362168766522071,0.11283824721977571,0.004587117008419444,0.5129563792161136,1.5087515153949642
47,6.601132958495348,0.8115448675577218,52.95995920092038,165.80304356863005,72.03514676763434,0.028005408825648698,4.437777283323724,1.2623520513302624,0.1633985659270972,1.2474050833221262,0.451372213260396,20.0,10.0,0.041273814916788755,0.9464518839491918,0.03157232766999588,10.152239446527282,0.15071404078632486,0.15071404078632486,0.010208098052977782,0.01693712054338373,0.041273814916788755,0.010756640063413647,0.15071404078632486,1.9823213824105554
48,5.735438445996495,0.8953605129861794,184.99380517831483,111.84386835992325,18.664964584127606,0.052300303231221174,5.455966383682197,1.1994442567737564,0.07154314515005915,1.9406235622864854,0.33000907105483274,20.0,10.0,0.1793636488383107,0.8057878612417613,0.06974948909118937,7.6174943409832245,0.8025088093737003,0.8025088093737003,0.03029555299782195,0.05164518858777214,0.1793636488383107,0.030808053724514697,0.8025088093737003,1.5534685485386517
49,2.853673706518725,0.6835458656557526,37.330969416417645,176.7008091786772,64.55094247435272,0.12836684477503799,4.919570894200973,0.5742822504381708,0.04605484105465893,0.6475437304361256,0.4936681862642469,20.0,10.0,0.009546111730457368,0.3909821520518246,0.007707493602346019,6.264572205984239,0.36762742583414443,0.36762742583414443,0.11903053066457699,0.06668892041448629,0.009546111730457368,0.06625949304296815,0.36762742583414443,0.5786851744708473
50,4.229821742566986,0.7341032364745058,88.55485197235163,84.67358145750109,14.508710502106354,0.08741592534486059,3.902070175469826,1.3778965546940551,0.02705591128943687,1.3886700474080789,0.4911324419453548,20.0,10.0,0.1244031539890803,0.8563909589902378,0.05935821243080467,6.681168883988498,0.40843970076998587,0.40843970076998587,0.036967547901488304,0.08187613803026442,0.1244031539890803,0.017984294898028767,0.40843970076998587,0.7824576659587424
51,2.3318403839485757,0.9700686067487743,180.99242469120753,74.35792384233444,24.35981581992315,0.02619729202957318,5.228317626787419,0.8046274319487794,0.17734439868857338,1.52760065036224,0.38183176933088625,20.0,10.0,0.16893065928179352,0.6166196093263258,0.055611327495901815,3.2691674595753324,0.4986835400415856,0.4986835400415856,0.05651016233158089,0.08658556963576707,0.16893065928179352,0.0700528491944955,0.4986835400415856,0.9006492761336135
52,2.585379952756657,0.5074859103447559,102.01609920918662,113.89644661477172,20.19681707018378,0.06190822607524861,3.3976756607311422,0.24723409099587607,0.053228850616528975,0.5699231527505401,0.3383110422534256,20.0,10.0,0.02324114642022224,0.20838418377423748,0.01215455410006303,6.3344347235389655,0.10324678684215767,0.10324678684215767,0.1451188101659254,0.10265366010300846,0.02324114642022224,0.05106608592523792,0.10324678684215767,0.1921956998150635
53,6.231045649484762,0.7931980379001358,93.15157362130202,78.44185447906405,28.081402980515787,0.1479367388773019,2.405989028046651,1.3395723196573102,0.10010212947464335,1.9920288343849315,0.37979004056820787,20.0,10.0,0.15415483090567123,0.9826925960379639,0.07473037048373359,8.780424479201962,0.1621265923479907,0.1621265923479907,0.0021646030476437615,0.018739476963989924,0.15415483090567123,0.004386477919926502,0.1621265923479907,1.1178300076847565
54,2.1560868495979078,0.48778529211075905,164.92758519137993,61.99823880985715,22.295029927951354,0.04965091608743849,2.559007074728057,0.5519430140394477,0.07319322680913763,1.2603869739136884,0.42080304561688453,20.0,10.0,0.1369738238133768,0.4850860327881182,0.04284370724329962,5.151613053842605,0.06940059011115426,0.06940059011115426,0.1419052246640351,0.20385233441855685,0.1369738238133768,0.006121754151256099,0.06940059011115426,0.2879711989296163
55,3.319561132622419,0.5603587899872923,96.80484310831187,166.62259138578224,86.51637464721172,0.10109353497744454,2.5008997650548905,0.8791013766786078,0.07417400983046472,0.9541895607992247,0.47407357755290125,20.0,10.0,0.019433516823802555,0.3525765600081061,0.01328579751390804,8.022800043372577,0.23973642555717647,0.23973642555717647,0.14295882273612143,0.14395058789468318,0.019433516823802555,0.011853566975831013,0.23973642555717647,0.5798962488723173
56,5.91307968975571,0.4502653863365117,136.9060230789878,47.45489704491056,47.40392017042537,0.10768096505686535,3.9738359036207056,1.0323924034828276,0.023627759453423075,0.8706765763176815,0.45453249300512416,20.0,10.0,0.11298139977286666,0.5273701372814616,0.042547886355845645,13.844000841670098,0.4717428735712851,0.4717428735712851,0.1166753314611175,0.12807705173759618,0.11298139977286666,0.020067787547923977,0.4717428735712851,0.7830969159306376
57,3.875000987723884,0.987208317817526,113.08942138273083,154.03039016751427,67.80039118522373,0.03886339033563802,2.280578393220203,1.1429553450694827,0.1838397494376671,1.9788263599670892,0.30841263569888006,20.0,10.0,0.06285763296913462,0.7677443478324371,0.03926860804490326,5.804516897445977,0.130650465390095,0.130650465390095,0.03262934026851877,0.04536602670892403,0.06285763296913462,0.04073378667626665,0.130650465390095,0.7558695310257018
58,7.15491084366129,0.12072311375369124,113.63649836212427,94.7280071657262,89.35967521844431,0.14475193805463846,2.1850919063477305,0.6673669198599199,0.15300329187599382,1.0598704155699876,0.4725734836073766,20.0,10.0,0.020285424405878827,0.23364167794618096,0.011738226666054619,60.661194919407926,0.34234011772097983,0.34234011772097983,0.1499048808078778,0.15641548230441177,0.020285424405878827,0.0018267550686711066,0.34234011772097983,0.8622912273652964
59,7.653576759034903,0.9062781627934712,188.54296650358992,128.93851829341872,40.55593266115905,0.12499510430442631,2.37512408906499,0.8518443710398773,0.13519189977510862,1.4972805598682548,0.3466454252012712,20.0,10.0,0.12319045476929373,0.7837419035102696,0.05520212083776736,9.937228484807486,0.13614238092859257,0.13614238092859257,0.14122247050597503,0.23774029638318733,0.12319045476929373,1.380341353701248e-05,0.13614238092859257,1.0630805447773723
60,3.5582235626522833,0.8251871222032429,62.477420701647716,175.05825822494506,39.48610747297546,0.13849138453147852,4.34607874306362,1.2159065192751273,0.190461901427986,0.6111451962367528,0.3332061198645043,20.0,10.0,0.04351760425900155,0.9626038892581545,0.03141143060277068,6.260033347404428,0.36002807732996334,0.36002807732996334,0.037163255213819926,0.17331737112355622,0.04351760425900155,1.8723681597182226e-05,0.36002807732996334,1.6511727308005966
61,4.563510496954696,0.9915777031593672,143.58109074070288,191.35582029489922,98.7922657553089,0.12176706910806598,3.0477027357609487,1.019016336189132,0.10766654829737993,0.9438808707330308,0.39172635744394074,20.0,10.0,0.03604058178608152,0.5144338363629228,0.02303205580547072,7.009791731286326,0.25022042714600623,0.25022042714600623,0.14682175012506002,0.1979889920172511,0.03604058178608152,3.112897439315013e-05,0.25022042714600623,1.083281541340415
62,3.045507684222618,0.8955229896460023,95.10850228279487,130.98813817129727,15.946867816370386,0.11631011161162878,4.020123336154786,1.3162532301269303,0.06974231876624157,1.3689924999672836,0.46359604192462245,20.0,10.0,0.09350901774250063,0.9125461511878082,0.052407323628745624,4.790430350273514,0.22812844174174995,0.22812844174174995,0.05162657742723415,0.12896488315090981,0.09350901774250063,0.002822852816695651,0.22812844174174995,1.097831786049748
63,7.458939873140006,0.44469384079324836,100.32128154958195,146.71640281395585,87.92165640564525,0.04735302794530205,5.489921475137003,0.3359688637197157,0.15448782642479872,1.446545048018405,0.40752980576623865,20.0,10.0,0.07691812410805238,0.9999997408026893,0.05083678556878387,18.679974879905856,0.06885294559598576,0.06885294559598576,1.8242065141946208e-08,1.5986981479080042e-07,0.07691812410805238,9.424798376000426e-08,0.06885294559598576,1.2741658885631828
64,5.280479436168999,0.725363884262982,78.39977850601538,32.13805948598944,37.36832968525261,0.11405052902828768,2.948024668339407,0.3138621631988534,0.050019513775096405,1.0826683765387486,0.3222513712694184,20.0,10.0,0.09484263234317898,0.5757258811225571,0.039233275113844876,7.787988372715551,0.14822611578974615,0.14822611578974615,0.10708542463390004,0.14073748196686753,0.09484263234317898,0.016673403857699894,0.14822611578974615,0.36533692604116114
