sample_id,P_ads,P_des,t_ads,t_des,t_purge,u,qmax,b,k_LDF,L,eps,t_repress,cycle,purity,recovery,productivity,energy_proxy,q_avg,q_final_avg,outlet_ads_final,outlet_dep_final,outlet_des_avg,outlet_rep_final,final_loading_mean,final_loading_max
12,3.1215969735641824,0.4504921549264878,56.429602444476075,188.6870845676396,77.76971352239696,0.02759470539371324,5.625561438830086,0.3232786043907606,0.08443677410000949,1.7119659543726073,0.31060657432910294,20.0,10.0,0.04225070600992594,0.9907158401413245,0.03283126099956225,9.205023152381397,0.02312031274966032,0.02312031274966032,0.0015286197531644314,0.001916118318999077,0.04225070600992594,0.0022519954345303446,0.02312031274966032,0.4756458759360639
13,7.5329438801924535,0.36708420750590753,115.94192810212313,126.5785760508814,72.11903595245505,0.10519523751364136,3.833046262104453,0.4771028862085844,0.10674230899432953,1.9595231977052903,0.37389221012903795,20.0,10.0,0.10243998879468165,0.9999442791730442,0.06081043945619442,22.1474050708753,0.09770216643297028,0.09770216643297028,9.099237182585605e-05,0.004768524595660196,0.10243998879468165,1.0124362611731934e-06,0.09770216643297028,1.1025744424051531
14,2.2015396010121373,0.5621167857799865,139.2920313959526,63.24324432201532,11.139381451095185,0.05442006806668516,3.124644650861972,1.4944036201724378,0.13440493854422755,1.951861335197639,0.47170468789731507,20.0,10.0,0.19055947409017684,0.6639460229874985,0.06060215652714582,4.604645734090304,0.31090221796891965,0.31090221796891965,0.02862685996031163,0.034196479336201666,0.19055947409017684,0.07826175810291722,0.31090221796891965,0.8971215929251704
15,3.560839370078001,0.9744448928072643,97.52552506229168,41.06676958669686,27.16664172081191,0.037620579983037486,4.941606357474312,0.7283803334238652,0.17360585512277307,1.7510852358875035,0.37925418239473246,20.0,10.0,0.14842358234415312,0.6702297253098772,0.05446078227178693,4.2007243463114685,0.4942957333765399,0.4942957333765399,0.04940118534690776,0.0721763605439312,0.14842358234415312,0.05152884888071941,0.4942957333765399,1.1066086740493801
16,3.4228082860981903,0.852352157680765,31.814553697067936,30.771688183055332,92.41986518165501,0.1182802381957503,4.260420462716054,0.32820695608531725,0.15857623907979393,1.0811218955365534,0.39006662453976054,20.0,10.0,0.03691672675721506,0.8650980089611455,0.025957035527064083,4.7855370048933645,0.19083057754155242,0.19083057754155242,0.0553895500731872,0.1437296994047339,0.03691672675721506,0.002125781360770131,0.19083057754155242,0.5806605513587694
17,2.3015967386213125,0.5043187969979449,176.71703055997196,137.1325260993081,42.031405439340645,0.05903985505759822,4.003828608044387,1.1001841228074374,0.18817564745321796,1.0060782659965684,0.37190989225091636,20.0,10.0,0.14337918138194605,0.9592191279780524,0.06832429209978066,6.145255743238479,0.10507920876813878,0.10507920876813878,0.0555916115629932,0.1757636171448889,0.14337918138194605,2.853799372491667e-05,0.10507920876813878,1.0343283212905379
18,7.226501229589075,0.9253841736830966,46.50573246730123,97.6965126876335,96.52324748952628,0.0925161408910393,3.0110871596264355,0.7550171671194974,0.09685042769108496,1.810866517627956,0.3652639245394709,20.0,10.0,0.051184908673360945,0.9983183121887768,0.03812454642977026,9.268771790422429,0.09146933566268575,0.09146933566268575,0.0002878040068912529,0.00034006155823190006,0.051184908673360945,0.0004423801732873637,0.09146933566268575,1.0827163996296172
19,7.754496837032243,0.7017210702599147,105.40623377377699,38.07725682450309,81.68861522371506,0.11785884386893328,4.930203520057173,0.9989318129419638,0.08230313386940527,0.954163022660078,0.31144784841324463,20.0,10.0,0.15268516770514304,0.981109703996515,0.07457275493034358,11.839898266961795,0.22653289222048195,0.22653289222048195,0.0025972611273250876,0.004072860242923829,0.15268516770514304,0.004161048733618707,0.22653289222048195,2.017183727698329
20,2.3539484690878774,0.0706072282791436,80.09787742377206,110.59815872990295,79.44059162294165,0.061794425691934024,2.8097976484059117,1.4920381164509626,0.12083306372877418,0.7693779578844628,0.45875612034828983,20.0,10.0,0.05038152975686651,0.8430920506527179,0.03297533150197741,34.84181752193579,0.19195810961158183,0.19195810961158183,0.08579184216391766,0.2011826919909048,0.05038152975686651,1.975290144989549e-05,0.19195810961158183,0.8636877104619134
21,2.606316859353778,0.43106610472874146,194.3989087752717,95.00507923270808,51.693918228438456,0.14859636424806108,4.407096826477002,1.3608986330766848,0.1948031754039515,1.8263038079966774,0.32459265408998883,20.0,10.0,0.20727903961747574,0.9931166021735838,0.08417061669760251,7.2547319291296875,0.12385514706421627,0.12385514706421627,0.014605494148881943,0.13209229861811114,0.20727903961747574,0.0003000583497522571,0.12385514706421627,1.4353186626598078
22,4.921284625166269,0.8459161261436227,97.1255611385965,116.24127412579818,40.55986625534034,0.05313889048717099,3.255623875314682,0.23131323740668738,0.07964194084030664,1.019753996867406,0.486209249442404,20.0,10.0,0.04700447697779823,0.5293135380087481,0.026888862118827732,7.182910155205726,0.10635534607821628,0.10635534607821628,0.13025670585364355,0.1881751022121318,0.04700447697779823,0.0016764125993806605,0.10635534607821628,0.36922429597880074
23,4.2561554444114,0.9669770228981622,69.56762562992367,45.411394857070164,87.56062031079955,0.03257924695261673,5.456619574578653,0.9613135358601186,0.07604264041038288,1.5379169933651315,0.33971175381380464,20.0,10.0,0.08198503338288524,0.8833916225576027,0.04896641075522274,5.293423335822285,0.38624548080577836,0.38624548080577836,0.020709053179221282,0.033142399824141876,0.08198503338288524,0.020680035612851873,0.38624548080577836,1.1682579067774501
24,4.6622699508297885,0.474232854952845,42.90906567910906,158.52237404142426,59.49205395242253,0.04151880303505971,2.289643729661615,1.4530882186302985,0.08504551409674287,0.5992153051289983,0.4700723053042827,20.0,10.0,0.04176020573485276,0.9990813052655294,0.032403088099162376,11.713866945178566,0.17584871528313756,0.17584871528313756,0.0010106983404963095,0.03638518392320712,0.04176020573485276,2.528476849496757e-06,0.17584871528313756,0.9197673928908697
25,3.366249990513724,0.251343249961979,88.67503589893846,91.68718203439046,43.69429976704846,0.09297305825473207,5.423574011395852,0.8983550861240466,0.1563822223937251,1.2332597006789212,0.44604725713497206,20.0,10.0,0.11811868659891214,0.9993404113108799,0.06550272939088206,14.528382483839193,0.18511730383140726,0.18511730383140726,0.0010355365364935355,0.03734263734730414,0.11811868659891214,3.3860615120834325e-06,0.18511730383140726,1.5565531548230647
26,2.12327087489524,0.624533532828312,74.08010640881544,139.26808204458092,24.58694038170546,0.05015172936664505,5.113536313493941,1.1868249952809127,0.05143891888966505,1.2584742330956118,0.44938291724608237,20.0,10.0,0.07691657116311937,0.933816615332836,0.048854802145530306,4.915386332545468,0.15928079979486395,0.15928079979486395,0.00974761428447982,0.014357477909141046,0.07691657116311937,0.014782725814363335,0.15928079979486395,0.8346356343680169
27,5.079239216528596,0.4452233345541392,152.57191407707046,38.936530297231094,69.49904840498559,0.0968082932554757,2.5917083702037447,1.057864971202448,0.16606223908545123,1.157970060728021,0.3417919220943857,20.0,10.0,0.190142214546977,0.9404314614127663,0.07332673966570771,12.145155713567208,0.13394664008834306,0.13394664008834306,0.08205843736869269,0.2299415497944541,0.190142214546977,0.0001053279767213614,0.13394664008834306,1.0843604979558867
28,7.0941212708745045,0.9117520589713989,127.74081198078248,131.3202838820866,94.40043060672049,0.11600333261994367,4.825473005806428,0.6031054591657051,0.041280393005897885,1.3952244746972342,0.36267611447072806,20.0,10.0,0.09345610655569424,0.9855731030240902,0.05647590430318362,9.565962053020638,0.15149803740870946,0.15149803740870946,0.009261530716332237,0.0529934059649848,0.09345610655569424,0.0010081545167750904,0.15149803740870946,1.0061038497523778
29,5.224664682993066,0.6653854481185425,37.00742360104523,186.18780285463376,14.7086965519747,0.023893670820571363,2.383920447487313,1.1726678113604696,0.1465061330366211,1.457979365131314,0.4978285560159059,20.0,10.0,0.040523177000126524,0.9794376236788097,0.031555321012666386,9.787508895793557,0.05867296552718733,0.05867296552718733,0.004124082854560318,0.005481659468351318,0.040523177000126524,0.0051501136981904425,0.05867296552718733,0.9767272189762329
30,6.493227939817971,0.6938986342465813,122.74726199755791,136.53832107020074,16.127714473503843,0.07710343237095423,2.066060486175951,1.163476543359235,0.057956665294273776,1.9390318389761179,0.3268902592258866,20.0,10.0,0.13256200654955436,0.961400755411605,0.06849440897931099,10.80362478061421,0.09751554185985103,0.09751554185985103,0.0052959895396668035,0.007932659318737538,0.13256200654955436,0.008065100509816311,0.09751554185985103,0.7016816986144643
31,7.86214789865061,0.8152996465775383,153.49354241488035,50.420396996994704,46.91745818213252,0.05719218321836318,5.497315418005548,1.1464227082589915,0.17957815624361417,0.9593444702296472,0.32230028699096436,20.0,10.0,0.19736105926084677,0.7922435842905072,0.0708727220046214,10.38205301335935,0.6762599185607191,0.6762599185607191,0.031230693529944297,0.05320124818276905,0.19736105926084677,0.03312799189912825,0.6762599185607191,2.7151254192214824
32,7.793798009850479,0.9768816276605631,110.11743525974337,104.46247698636225,56.72371038683456,0.13867254935088738,4.736043948004149,0.9378129727975457,0.09356851664931262,1.8563820137722238,0.3230824898139049,20.0,10.0,0.11477564544406652,0.9638195685389637,0.06348932055811744,9.306485300321922,0.17916259924385916,0.17916259924385916,0.005075896088798588,0.007480581818968628,0.11477564544406652,0.007643616408370531,0.17916259924385916,1.9109855416588806
33,2.9443344336822435,0.9297807484418682,57.32804820616687,88.99980589851057,59.714305562182375,0.05784996680555529,5.416872834063215,1.0752505168655626,0.037244368860631684,1.026451486648149,0.42991368871950597,20.0,10.0,0.06705148566874918,0.9217574006045929,0.044101917399670676,4.355267153524922,0.2525712687410374,0.2525712687410374,0.013788615237082726,0.02304644681274851,0.06705148566874918,0.016166247868208954,0.2525712687410374,0.8663459003261121
34,6.92260498042411,0.12474824513797758,162.96702664922393,48.51551685733783,74.31581850021152,0.11108358915978003,2.865659050077237,0.667601307254418,0.029210595813435304,1.4845629499185817,0.48508958847758277,20.0,10.0,0.09722321134367169,0.5000195770828757,0.03902811876964146,56.34933836758811,0.20140251181306476,0.20140251181306476,0.1292659796067884,0.15797071385877498,0.09722321134367169,0.007923469769003752,0.20140251181306476,0.5190384965151442
35,2.691321098632988,0.7486113805361914,115.55848014315247,88.17649236542735,37.06051660796264,0.04388367034421006,2.324590738018756,0.6974278598626068,0.1421180568684251,1.797161052150674,0.42441401870516887,20.0,10.0,0.15425415564210002,0.9752950953891516,0.07404699809897847,4.66215191044084,0.05420092075096972,0.05420092075096972,0.003936316527698574,0.025277244436990944,0.15425415564210002,0.01013555989084611,0.05420092075096972,0.45567434663649187
36,4.85038251440922,0.2489452267291825,158.64618738586532,129.67954883298918,21.415372751586904,0.07341112156243407,3.3891634600200353,0.36658971958129505,0.05758810983293301,1.6873334514095502,0.3316298601412971,20.0,10.0,0.1535065450581173,0.9369672292394982,0.07030880746042552,20.88760609599992,0.06070883375777971,0.06070883375777971,0.04277443784243333,0.13403808316392707,0.1535065450581173,0.0004342025806418659,0.06070883375777971,0.4565724874657286
37,7.61498153927692,0.2847408715267568,77.4060811714023,173.22614947049854,86.02443163896287,0.02709931155396364,3.510469842631159,0.37167322312799767,0.12981937208235764,0.7023379484068211,0.38568601232279603,20.0,10.0,0.05635207396957306,0.9999997192306375,0.040961722857433755,28.905932966512644,0.07190770328290656,0.07190770328290656,5.460891825439424e-07,0.00014511863576661596,0.05635207396957306,1.512468392293407e-10,0.07190770328290656,0.8978870473417851
38,7.932973322757837,0.5849971671192065,177.77990509632957,187.14887208682742,49.49598623148782,0.030297899260444024,3.5879273765720603,0.6390741297101339,0.1442754633414887,1.1083750435913555,0.3982474346362844,20.0,10.0,0.1253459108794939,0.9998564362933029,0.0682669009825756,15.679672478718457,0.05603570270472143,0.05603570270472143,8.761013885964149e-06,1.0431912531867685e-05,0.1253459108794939,4.930817086859064e-05,0.05603570270472143,1.2841222869924545
39,2.277639638934878,0.7318391304236711,141.72417273711392,40.53770259320358,26.23014024960077,0.09653212189561884,2.7480209365640564,1.1882703932341458,0.0904878944394595,0.6304485529117212,0.4947186780384283,20.0,10.0,0.040061954994892776,0.12743867367551678,0.01169125292231697,3.6487412509585826,0.36079146940614526,0.36079146940614526,0.14992421108813972,0.10714401480528124,0.040061954994892776,0.03592233527888998,0.36079146940614526,0.6572483635454565
40,3.7272607378643654,0.541586258314145,174.4006913558622,135.98043868041805,83.58385335309228,0.03192434582982352,4.3209169426870515,0.6223711914964826,0.12399570792291478,0.9194738126727544,0.404346469988762,20.0,10.0,0.1322528041572008,0.9994171367828032,0.07014073643183738,8.659842024642458,0.0696894740829241,0.0696894740829241,0.0009018731413891784,0.011101705746230098,0.1322528041572008,4.9356674315506265e-05,0.0696894740829241,0.9343000646148402
41,3.1951662996766377,0.32409733137804453,120.48604017123544,156.84311744732685,50.31726928188627,0.13684377833385553,4.214200116678905,0.31415982207961696,0.026546362284854266,0.9208835696074749,0.3150178582434277,20.0,10.0,0.02413631781941053,0.2788745407143639,0.014375259492999127,11.67868030619772,0.1303292897393022,0.1303292897393022,0.13646488235788212,0.09212378578533019,0.02413631781941053,0.05711580832290573,0.1303292897393022,0.224997272110295
42,6.50250790993709,0.8339439915596142,199.5979412596382,67.06935788759168,64.68465881958633,0.08279735860393143,5.728829705068119,1.3336532016504916,0.14593249745755493,0.5525255370541311,0.333247640191975,20.0,10.0,0.24245429934744936,0.9915492172293257,0.09090706853976066,8.791412585574783,0.2682030006055773,0.2682030006055773,0.001340572148384778,0.08595931716603969,0.24245429934744936,0.0026323369458686498,0.2682030006055773,2.9387554204514403
43,6.132654966871704,0.4408742217230974,108.21939505713482,83.99241572823057,54.00754598705632,0.12103620117367393,4.032310483453328,1.3396174740385431,0.10897748609604724,1.8441831601355987,0.38380171300684457,20.0,10.0,0.1381129655960216,0.9937542200553192,0.07156630017693905,15.020176330926839,0.13972741921868323,0.13972741921868323,0.0007991294869017372,0.0011272988753421795,0.1381129655960216,0.0014660873622238447,0.13972741921868323,1.8484428948825016
44,3.598411470141637,0.9000020029450234,191.633384174157,56.238116722106234,84.38333498204351,0.08209680125260196,3.4345107359782334,0.6122225139104489,0.038958325232324814,1.1711981317803661,0.4111003499290969,20.0,10.0,0.0931293665035832,0.4681237206026556,0.03715840795638474,4.982523910925313,0.14258872580110205,0.14258872580110205,0.13700628594364977,0.17747760662635798,0.0931293665035832,0.007402762553743419,0.14258872580110205,0.4489485970771628
45,6.384440497349216,0.6800921882813514,105.83012212532589,174.7286914006017,22.387898122339053,0.089682150984867,4.7051582792964,1.1809774531240846,0.1200342196126903,0.5793055785285212,0.3371106014348473,20.0,10.0,0.09487078033090421,0.9999088735023572,0.05789902149312646,11.24683680120706,0.2527854027055276,0.2527854027055276,0.00015247121104336009,0.025321596827009088,0.09487078033090421,7.600419545024863e-06,0.2527854027055276,2.191175239451185
46,5.363186552508704,0.8697591929283018,75.73450869381418,96.07648316550494,19.541600045662214,0.038610426670963746,2.2223686604035913,0.6787033165272627,0.18185571738634262,1.1313232154442634,0.34652896631307223,20.0,10.0,0.1174616107667579,0.9668835811990938,0.06424012194727259,7.224761841663125,0.06674206700628951,0.06674206700628951,0.003693375342041049,0.003726673837117075,0.1174616107667579,0.009236533211516672,0.06674206700628951,0.7226434703913008
47,5.8483621887308015,0.554662079515406,36.676591122182415,60.83822391467284,73.42872693673854,0.13725935016410507,2.6618936891142395,1.290634962979375,0.15891049836769347,1.6782601198608456,0.48915311441477016,20.0,10.0,0.06282139538893089,0.9999801709554621,0.04416716904538661,11.51953528914932,0.2325473628800802,0.2325473628800802,1.537561545335794e-05,0.012539244052986372,0.06282139538893089,4.105233519934893e-06,0.2325473628800802,1.333094631751101
48,6.346275528591017,0.10908542159631479,159.93982654454544,185.26339058844897,12.461811608330606,0.07210621063208776,2.1612800060123565,1.269558561421802,0.07730993758916656,1.2406926984743447,0.3008476303670121,20.0,10.0,0.13629219508890988,0.9999689746848287,0.07134578636056829,60.09206173673759,0.07745006351546617,0.07745006351546617,4.567203072181869e-05,0.005877111111690888,0.13629219508890988,2.6757861559201274e-06,0.07745006351546617,0.8774127303647644
49,6.6907515929901376,0.23925968677672182,128.96787761455874,78.99289260888187,45.07377647383231,0.02438228111871871,3.9725382315692563,1.1546531000851963,0.06385204062300472,1.838511701810087,0.3814247085585334,20.0,10.0,0.16322277577894861,0.9362740466467727,0.0741397321389724,28.979689483157344,0.22775591607551277,0.22775591607551277,0.0108382472704551,0.02065381093494865,0.16322277577894861,0.010539949555401518,0.22775591607551277,1.0648129470090373
50,6.287528951071994,0.32009424334933545,111.19287983237696,94.50117503033019,70.09571694994119,0.08383169612554628,2.728727478879555,1.4395684139125084,0.1643800218529675,1.279526468629031,0.40654587325643166,20.0,10.0,0.11953186991790447,0.9999977655181945,0.06649636367822373,20.93823331375159,0.13908401483845612,0.13908401483845612,4.107815053568142e-07,0.0008715772934548156,0.11953186991790447,7.562038477585391e-07,0.13908401483845612,1.468606943343217
51,4.017974858055342,0.07745746485117173,196.69018217278511,101.69498994405247,93.23429339167882,0.04872893792919934,3.7137681661668487,1.3785360999701393,0.18836996526019475,0.5704060794624339,0.4257747304465047,20.0,10.0,0.09768574017480788,0.7357133174600008,0.046236787746350747,53.35642842305971,0.1957128429899051,0.1957128429899051,0.14704701565687625,0.26266036353905736,0.09768574017480788,3.023759856282471e-13,0.1957128429899051,1.6083127212117407
52,7.894411806980395,0.6866042385527559,149.4584663253358,100.49870435610727,65.86431528855033,0.040850520084357245,2.43688637592292,1.2522334372863009,0.05008476121758688,1.050087952610637,0.4131979017886534,20.0,10.0,0.14758738649335632,0.9750238589369946,0.07310470104618692,12.832070159636121,0.12180217647247422,0.12180217647247422,0.003276169919268426,0.005888718104968407,0.14758738649335632,0.005255087918491672,0.12180217647247422,0.8713395691758403
53,3.062295483617998,0.5200075804697226,62.724720898391695,184.0289256064313,10.513860930841457,0.10396670552788725,5.353287521137079,0.553483734547566,0.10205448206266049,1.6258435048409419,0.4936634340578551,20.0,10.0,0.05410392510671826,0.9649354469145204,0.03794319375986696,7.781802488904775,0.17181716416683174,0.17181716416683174,0.024428761451724665,0.11010148591499332,0.05410392510671826,2.3036966799777284e-05,0.17181716416683174,0.9109378657361868
54,5.658572689137226,0.27027987343519133,128.31730105183001,193.8742339363469,60.72351317159557,0.05545437263067576,5.178399888761819,0.5627111798561436,0.16209299936441798,0.6528908449569966,0.4379881587870099,20.0,10.0,0.07278259568795406,0.9630475006645648,0.04596875169496213,23.17833496403047,0.20239977631417352,0.20239977631417352,0.04425406683251628,0.2014010487095534,0.07278259568795406,4.488162055626087e-10,0.20239977631417352,1.5562455579929768
55,4.122314317242871,0.41035818438353844,156.58290394945521,116.8519688510584,82.8554751914035,0.0935367804970157,2.454577974954823,1.2111192168482368,0.10066927833971091,1.573465285346285,0.3741386189398138,20.0,10.0,0.11526567276785583,0.9647781891931361,0.06116048246994698,11.628446144028736,0.10591757188434699,0.10591757188434699,0.04535140640747417,0.17351204492972216,0.11526567276785583,8.643285348887102e-06,0.10591757188434699,0.8709830920672498
56,7.266912385511025,0.8043807009878039,43.9295822618938,167.9467894496954,62.930638277852566,0.14269533951725402,5.561053306797184,1.3469629063075947,0.046739401319052465,1.465130409182162,0.30227195592297096,20.0,10.0,0.04046062882066619,0.9884182281437979,0.03168102583475999,11.028291568329465,0.1824724136470096,0.1824724136470096,0.0023997487410633237,0.0038946074892931065,0.04046062882066619,0.002592522086824767,0.1824724136470096,1.864015021952016
57,6.420713529750841,0.18891348954553167,47.61857570030759,169.94635155645673,82.3332413251063,0.13931866111591834,5.906644744906011,0.5338368769756039,0.18983913807050617,1.2981183054446708,0.3511775578202257,20.0,10.0,0.04019572783541458,0.999999984527623,0.03169561053048079,36.098716025302295,0.18440030730653797,0.18440030730653797,3.117814452141082e-08,0.0001573208496389555,0.04019572783541458,2.5539990583976032e-14,0.18440030730653797,1.8864864799057812
58,7.975960028651137,0.5524627600898914,180.42706862711856,125.92971171602875,76.78309128444785,0.09797105035383741,5.558698716188417,0.7600569395467751,0.04215566314304085,1.4491295932840893,0.35496093260189454,20.0,10.0,0.14626906806186632,0.9898075249751592,0.07354331030379284,16.080312419648834,0.14204204934726977,0.14204204934726977,0.0013252350202399516,0.0037378406457903262,0.14626906806186632,0.002144561071721396,0.14204204934726977,1.3894814870060779
59,7.844567169208547,0.42501109815693927,70.95000482856972,109.70639511368738,15.473627099909553,0.06060948395794377,4.743697809383711,1.400883151664974,0.14296803229715277,1.9955365641590106,0.3847264782817482,20.0,10.0,0.09961912181145939,0.9512330242676673,0.05766677564227708,19.631755208847853,0.25824201345678444,0.25824201345678444,0.009123921734719204,0.017235570224597443,0.09961912181145939,0.008884732476602496,0.25824201345678444,2.2847115069504387
60,3.7619320603951727,0.9814056461613253,87.77347029756251,75.4866375500134,30.366909058385534,0.04773704793591342,2.5615672120883204,0.8276641963168736,0.023730977688312636,0.8305631686791597,0.3032985171793354,20.0,10.0,0.10891914462007338,0.8134848470389731,0.05395145870891942,4.739909008711274,0.18554102640136366,0.18554102640136366,0.042202531763267784,0.07979548843337926,0.10891914462007338,0.024032622816457336,0.18554102640136366,0.3227626497008024
61,2.0611480834776623,0.06660361072084242,109.20881631269107,121.50502392658977,18.893928360032604,0.1381637708417555,5.59313139421798,0.788868630923411,0.13975234577977427,0.7962377941705141,0.42114473003498576,20.0,10.0,0.0300879540169765,0.2827869629674024,0.01564587143157728,32.256011537751306,0.3664336098172389,0.3664336098172389,0.1486887613497417,0.1782678619459105,0.0300879540169765,0.004534239899175745,0.3664336098172389,1.0153657064888746
62,3.9568853210549912,0.15818402423409594,68.67728666932598,35.37044364322932,24.311003620753823,0.04568123825965077,3.376575944086639,0.9161876766530366,0.12218190915851702,0.9855866312443632,0.31496350220779035,20.0,10.0,0.20520754997014384,0.9545904574559044,0.08248608264572148,25.48970285495943,0.10420070370856119,0.10420070370856119,0.007220634832652962,0.010813969126733004,0.20520754997014384,0.009817128544877821,0.10420070370856119,0.9895134005786462
63,6.872358247630793,0.5444129625838019,164.4604579873325,117.67471881007376,43.9787478547106,0.1257796023822065,3.0837860684228042,1.3186102299676812,0.025259272103360375,0.5843009255755693,0.40212767902077906,20.0,10.0,0.05193557219601725,0.33866388550443416,0.024247833471722505,14.020069684497109,0.4249085220471535,0.4249085220471535,0.14107477262594373,0.10780800364829451,0.05193557219601725,0.02370008606196327,0.4249085220471535,0.7093775356305301
64,4.383859507864427,0.5888060052616529,175.86537270340492,98.87914564623594,70.46898144956064,0.14115390328183833,2.5489238528511056,0.42442148388749934,0.10998737897786466,1.5561323019472049,0.3866681066348101,20.0,10.0,0.036616150191765694,0.24616676932108492,0.01696075084826832,8.786473993913734,0.15119876620492265,0.15119876620492265,0.14987791291447916,0.1905145996727846,0.036616150191765694,0.002018051766103793,0.15119876620492265,0.4853059600658893
